Time,acc,acceleration,access,lat,long,id,status,r_status
00:05:46.002,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:47.004,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:47.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:48.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:49.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:50.997,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:51.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:52.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:53.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:54.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:55.998,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:56.999,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:57.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:59.000,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:05:59.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:00.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:01.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:02.992,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:03.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:04.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:05.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:06.999,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:07.991,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:08.992,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:10.002,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:10.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:12.002,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:12.998,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:13.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:15.001,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:15.997,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:16.997,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:17.998,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:18.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:19.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:20.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:21.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:22.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:23.997,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:24.991,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:25.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:27.001,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:27.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:28.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:30.000,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:31.000,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:31.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:32.997,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:33.998,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:34.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:35.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:36.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:37.998,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:38.999,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:39.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:40.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:41.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:42.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:43.998,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:44.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:45.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:46.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:47.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:48.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:50.004,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:50.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:51.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:52.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:53.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:54.992,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:56.001,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:56.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:57.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:58.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:06:59.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:00.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:02.003,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:03.003,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:03.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:04.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:05.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:06.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:07.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:09.003,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:09.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:10.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:11.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:12.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:13.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:15.003,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:15.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:16.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:17.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:18.992,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:19.992,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:20.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:21.993,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:22.994,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:23.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:24.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:25.995,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:26.996,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:27.997,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:28.998,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
00:07:29.998,1.53,0.07,2.66,0,0,C2,RACING,RACE_STARTED
